name,type,value,date
建国门分社,建国门分社,17807553.99,2018-11-08
花市营业部,花市营业部,13201302.97,2018-11-08
劲松营业部,劲松营业部,12254800.99,2018-11-08
阜外营业部,阜外营业部,10688962.97,2018-11-08
王府井营业部,王府井营业部,9057173.23,2018-11-08
中关村大街第一营业部,中关村大街第一营业部,8547151.37,2018-11-08
营销中心大客户部,营销中心大客户部,7826418.42,2018-11-08
北三环安贞桥门市部,北三环安贞桥门市部,7479940.08,2018-11-08
宣武门外营业部,宣武门外营业部,7454794.39,2018-11-08
东城第一门市部,东城第一门市部,7151450.87,2018-11-08
建国门分社,建国门分社,17922940.99,2018-11-09
花市营业部,花市营业部,13221291.97,2018-11-09
劲松营业部,劲松营业部,12274689.99,2018-11-09
阜外营业部,阜外营业部,10715396.97,2018-11-09
王府井营业部,王府井营业部,9061948.23,2018-11-09
中关村大街第一营业部,中关村大街第一营业部,8560457.37,2018-11-09
营销中心大客户部,营销中心大客户部,7870992.42,2018-11-09
北三环安贞桥门市部,北三环安贞桥门市部,7479940.08,2018-11-09
宣武门外营业部,宣武门外营业部,7465462.39,2018-11-09
东城第一门市部,东城第一门市部,7176922.87,2018-11-09
建国门分社,建国门分社,17962769.99,2018-11-10
花市营业部,花市营业部,13240077.97,2018-11-10
劲松营业部,劲松营业部,12285029.99,2018-11-10
阜外营业部,阜外营业部,10732076.97,2018-11-10
王府井营业部,王府井营业部,9061948.23,2018-11-10
中关村大街第一营业部,中关村大街第一营业部,8774382.37,2018-11-10
营销中心大客户部,营销中心大客户部,7900122.92,2018-11-10
宣武门外营业部,宣武门外营业部,7502399.39,2018-11-10
北三环安贞桥门市部,北三环安贞桥门市部,7485990.08,2018-11-10
东城第一门市部,东城第一门市部,7176922.87,2018-11-10
建国门分社,建国门分社,17987917.99,2018-11-11
花市营业部,花市营业部,13301143.97,2018-11-11
劲松营业部,劲松营业部,12291087.99,2018-11-11
阜外营业部,阜外营业部,10783502.97,2018-11-11
王府井营业部,王府井营业部,9069886.23,2018-11-11
中关村大街第一营业部,中关村大街第一营业部,8920279.37,2018-11-11
营销中心大客户部,营销中心大客户部,7915820.92,2018-11-11
北三环安贞桥门市部,北三环安贞桥门市部,7517175.08,2018-11-11
宣武门外营业部,宣武门外营业部,7509363.39,2018-11-11
东城第一门市部,东城第一门市部,7176922.87,2018-11-11
建国门分社,建国门分社,18032304.99,2018-11-12
花市营业部,花市营业部,13369005.17,2018-11-12
劲松营业部,劲松营业部,12317310.99,2018-11-12
阜外营业部,阜外营业部,10800065.97,2018-11-12
王府井营业部,王府井营业部,9136352.23,2018-11-12
中关村大街第一营业部,中关村大街第一营业部,8932679.37,2018-11-12
营销中心大客户部,营销中心大客户部,7915820.92,2018-11-12
北三环安贞桥门市部,北三环安贞桥门市部,7539816.08,2018-11-12
宣武门外营业部,宣武门外营业部,7513303.39,2018-11-12
东城第一门市部,东城第一门市部,7176922.87,2018-11-12
建国门分社,建国门分社,18055778.99,2018-11-13
花市营业部,花市营业部,13402033.17,2018-11-13
劲松营业部,劲松营业部,12353334.99,2018-11-13
阜外营业部,阜外营业部,10832951.97,2018-11-13
王府井营业部,王府井营业部,9150278.23,2018-11-13
中关村大街第一营业部,中关村大街第一营业部,8959899.37,2018-11-13
营销中心大客户部,营销中心大客户部,7927521.92,2018-11-13
宣武门外营业部,宣武门外营业部,7542341.39,2018-11-13
北三环安贞桥门市部,北三环安贞桥门市部,7539816.08,2018-11-13
东城第一门市部,东城第一门市部,7248472.87,2018-11-13
建国门分社,建国门分社,18102030.99,2018-11-14
花市营业部,花市营业部,13437252.17,2018-11-14
劲松营业部,劲松营业部,12365330.99,2018-11-14
阜外营业部,阜外营业部,10844889.97,2018-11-14
王府井营业部,王府井营业部,9250015.23,2018-11-14
中关村大街第一营业部,中关村大街第一营业部,8964275.37,2018-11-14
营销中心大客户部,营销中心大客户部,7927521.92,2018-11-14
宣武门外营业部,宣武门外营业部,7542341.39,2018-11-14
北三环安贞桥门市部,北三环安贞桥门市部,7539816.08,2018-11-14
东城第一门市部,东城第一门市部,7248472.87,2018-11-14
建国门分社,建国门分社,18202774.49,2018-11-15
花市营业部,花市营业部,13516962.17,2018-11-15
劲松营业部,劲松营业部,12457590.99,2018-11-15
阜外营业部,阜外营业部,10938359.97,2018-11-15
王府井营业部,王府井营业部,9256655.23,2018-11-15
中关村大街第一营业部,中关村大街第一营业部,8971213.37,2018-11-15
营销中心大客户部,营销中心大客户部,7945749.92,2018-11-15
宣武门外营业部,宣武门外营业部,7542341.39,2018-11-15
北三环安贞桥门市部,北三环安贞桥门市部,7539816.08,2018-11-15
东城第一门市部,东城第一门市部,7248472.87,2018-11-15
建国门分社,建国门分社,18229729.49,2018-11-16
花市营业部,花市营业部,13546243.17,2018-11-16
劲松营业部,劲松营业部,12457590.99,2018-11-16
阜外营业部,阜外营业部,10947042.97,2018-11-16
王府井营业部,王府井营业部,9256655.23,2018-11-16
中关村大街第一营业部,中关村大街第一营业部,8971213.37,2018-11-16
营销中心大客户部,营销中心大客户部,7976714.92,2018-11-16
北三环安贞桥门市部,北三环安贞桥门市部,7595016.08,2018-11-16
宣武门外营业部,宣武门外营业部,7545326.39,2018-11-16
东城第一门市部,东城第一门市部,7277423.87,2018-11-16
建国门分社,建国门分社,18265890.69,2018-11-17
花市营业部,花市营业部,13637249.37,2018-11-17
劲松营业部,劲松营业部,12573666.99,2018-11-17
阜外营业部,阜外营业部,11155892.97,2018-11-17
王府井营业部,王府井营业部,9256655.23,2018-11-17
中关村大街第一营业部,中关村大街第一营业部,8971213.37,2018-11-17
营销中心大客户部,营销中心大客户部,7996053.92,2018-11-17
北三环安贞桥门市部,北三环安贞桥门市部,7598877.08,2018-11-17
宣武门外营业部,宣武门外营业部,7565715.39,2018-11-17
东城第一门市部,东城第一门市部,7310205.87,2018-11-17
建国门分社,建国门分社,18274806.69,2018-11-18
花市营业部,花市营业部,13648252.37,2018-11-18
劲松营业部,劲松营业部,12602424.99,2018-11-18
阜外营业部,阜外营业部,11171630.99,2018-11-18
王府井营业部,王府井营业部,9256655.23,2018-11-18
中关村大街第一营业部,中关村大街第一营业部,8971213.37,2018-11-18
营销中心大客户部,营销中心大客户部,7996053.92,2018-11-18
北三环安贞桥门市部,北三环安贞桥门市部,7598877.08,2018-11-18
宣武门外营业部,宣武门外营业部,7565715.39,2018-11-18
东城第一门市部,东城第一门市部,7310205.87,2018-11-18
建国门分社,建国门分社,18299985.69,2018-11-19
花市营业部,花市营业部,13665798.37,2018-11-19
劲松营业部,劲松营业部,12615289.99,2018-11-19
阜外营业部,阜外营业部,11218971.99,2018-11-19
王府井营业部,王府井营业部,9278315.23,2018-11-19
中关村大街第一营业部,中关村大街第一营业部,8971213.37,2018-11-19
营销中心大客户部,营销中心大客户部,7996053.92,2018-11-19
北三环安贞桥门市部,北三环安贞桥门市部,7598877.08,2018-11-19
宣武门外营业部,宣武门外营业部,7565715.39,2018-11-19
东城第一门市部,东城第一门市部,7442019.87,2018-11-19
建国门分社,建国门分社,18342031.69,2018-11-20
花市营业部,花市营业部,13714639.37,2018-11-20
劲松营业部,劲松营业部,12635877.99,2018-11-20
阜外营业部,阜外营业部,11226404.99,2018-11-20
王府井营业部,王府井营业部,9293165.23,2018-11-20
中关村大街第一营业部,中关村大街第一营业部,8976305.37,2018-11-20
营销中心大客户部,营销中心大客户部,7996053.92,2018-11-20
北三环安贞桥门市部,北三环安贞桥门市部,7602217.08,2018-11-20
宣武门外营业部,宣武门外营业部,7587724.39,2018-11-20
东城第一门市部,东城第一门市部,7499135.87,2018-11-20
建国门分社,建国门分社,18372403.69,2018-11-21
花市营业部,花市营业部,13758312.37,2018-11-21
劲松营业部,劲松营业部,12673484.99,2018-11-21
阜外营业部,阜外营业部,11385695.99,2018-11-21
王府井营业部,王府井营业部,9297885.23,2018-11-21
中关村大街第一营业部,中关村大街第一营业部,8976305.37,2018-11-21
营销中心大客户部,营销中心大客户部,8026479.92,2018-11-21
北三环安贞桥门市部,北三环安贞桥门市部,7731989.08,2018-11-21
宣武门外营业部,宣武门外营业部,7724366.39,2018-11-21
东城第一门市部,东城第一门市部,7517295.87,2018-11-21
建国门分社,建国门分社,18411693.69,2018-11-22
花市营业部,花市营业部,13885397.37,2018-11-22
劲松营业部,劲松营业部,12676000.99,2018-11-22
阜外营业部,阜外营业部,11396955.99,2018-11-22
王府井营业部,王府井营业部,9297885.23,2018-11-22
中关村大街第一营业部,中关村大街第一营业部,8976305.37,2018-11-22
营销中心大客户部,营销中心大客户部,8049369.92,2018-11-22
北三环安贞桥门市部,北三环安贞桥门市部,7731989.08,2018-11-22
宣武门外营业部,宣武门外营业部,7724366.39,2018-11-22
东城第一门市部,东城第一门市部,7517295.87,2018-11-22
建国门分社,建国门分社,18443217.69,2018-11-23
花市营业部,花市营业部,13966491.37,2018-11-23
劲松营业部,劲松营业部,12676000.99,2018-11-23
阜外营业部,阜外营业部,11566189.19,2018-11-23
王府井营业部,王府井营业部,9314106.23,2018-11-23
中关村大街第一营业部,中关村大街第一营业部,8985077.37,2018-11-23
营销中心大客户部,营销中心大客户部,8063638.92,2018-11-23
北三环安贞桥门市部,北三环安贞桥门市部,7789825.08,2018-11-23
宣武门外营业部,宣武门外营业部,7731535.39,2018-11-23
东城第一门市部,东城第一门市部,7517295.87,2018-11-23
建国门分社,建国门分社,18491143.69,2018-11-24
花市营业部,花市营业部,14029389.37,2018-11-24
劲松营业部,劲松营业部,12688408.99,2018-11-24
阜外营业部,阜外营业部,11595053.19,2018-11-24
王府井营业部,王府井营业部,9344171.23,2018-11-24
中关村大街第一营业部,中关村大街第一营业部,8989829.37,2018-11-24
营销中心大客户部,营销中心大客户部,8079559.92,2018-11-24
北三环安贞桥门市部,北三环安贞桥门市部,7789825.08,2018-11-24
宣武门外营业部,宣武门外营业部,7735215.39,2018-11-24
东城第一门市部,东城第一门市部,7520915.87,2018-11-24
建国门分社,建国门分社,18530594.69,2018-11-25
花市营业部,花市营业部,14053476.37,2018-11-25
劲松营业部,劲松营业部,12698068.99,2018-11-25
阜外营业部,阜外营业部,11597422.19,2018-11-25
王府井营业部,王府井营业部,9344171.23,2018-11-25
中关村大街第一营业部,中关村大街第一营业部,8989829.37,2018-11-25
营销中心大客户部,营销中心大客户部,8079559.92,2018-11-25
北三环安贞桥门市部,北三环安贞桥门市部,7798542.08,2018-11-25
宣武门外营业部,宣武门外营业部,7791016.39,2018-11-25
东城第一门市部,东城第一门市部,7548275.87,2018-11-25
建国门分社,建国门分社,18551998.69,2018-11-26
花市营业部,花市营业部,14092972.37,2018-11-26
劲松营业部,劲松营业部,12786869.99,2018-11-26
阜外营业部,阜外营业部,11712921.19,2018-11-26
王府井营业部,王府井营业部,9344171.23,2018-11-26
中关村大街第一营业部,中关村大街第一营业部,9028472.37,2018-11-26
营销中心大客户部,营销中心大客户部,8148339.92,2018-11-26
北三环安贞桥门市部,北三环安贞桥门市部,7824269.08,2018-11-26
宣武门外营业部,宣武门外营业部,7800242.39,2018-11-26
东城第一门市部,东城第一门市部,7671195.87,2018-11-26
建国门分社,建国门分社,18566316.69,2018-11-27
花市营业部,花市营业部,14121462.37,2018-11-27
劲松营业部,劲松营业部,12831444.99,2018-11-27
阜外营业部,阜外营业部,11728441.19,2018-11-27
王府井营业部,王府井营业部,9344171.23,2018-11-27
中关村大街第一营业部,中关村大街第一营业部,9028472.37,2018-11-27
营销中心大客户部,营销中心大客户部,8148339.92,2018-11-27
宣武门外营业部,宣武门外营业部,7862804.39,2018-11-27
北三环安贞桥门市部,北三环安贞桥门市部,7824269.08,2018-11-27
东城第一门市部,东城第一门市部,7715765.87,2018-11-27
建国门分社,建国门分社,18631933.69,2018-11-28
花市营业部,花市营业部,14332967.87,2018-11-28
劲松营业部,劲松营业部,12865784.99,2018-11-28
阜外营业部,阜外营业部,11929471.19,2018-11-28
王府井营业部,王府井营业部,9344171.23,2018-11-28
中关村大街第一营业部,中关村大街第一营业部,9028472.37,2018-11-28
营销中心大客户部,营销中心大客户部,8148339.92,2018-11-28
宣武门外营业部,宣武门外营业部,7886237.39,2018-11-28
北三环安贞桥门市部,北三环安贞桥门市部,7830407.08,2018-11-28
东城第一门市部,东城第一门市部,7719744.87,2018-11-28
建国门分社,建国门分社,18634718.69,2018-11-29
花市营业部,花市营业部,14352684.87,2018-11-29
劲松营业部,劲松营业部,12898188.99,2018-11-29
阜外营业部,阜外营业部,12087045.19,2018-11-29
王府井营业部,王府井营业部,9344171.23,2018-11-29
中关村大街第一营业部,中关村大街第一营业部,9028472.37,2018-11-29
营销中心大客户部,营销中心大客户部,8148339.92,2018-11-29
宣武门外营业部,宣武门外营业部,7886237.39,2018-11-29
北三环安贞桥门市部,北三环安贞桥门市部,7830407.08,2018-11-29
东城第一门市部,东城第一门市部,7724701.87,2018-11-29
建国门分社,建国门分社,19144619.69,2018-11-30
花市营业部,花市营业部,14408725.87,2018-11-30
劲松营业部,劲松营业部,12935085.99,2018-11-30
阜外营业部,阜外营业部,12286965.79,2018-11-30
王府井营业部,王府井营业部,9344171.23,2018-11-30
中关村大街第一营业部,中关村大街第一营业部,9028472.37,2018-11-30
营销中心大客户部,营销中心大客户部,8148339.92,2018-11-30
宣武门外营业部,宣武门外营业部,7895614.39,2018-11-30
北三环安贞桥门市部,北三环安贞桥门市部,7834149.08,2018-11-30
东城第一门市部,东城第一门市部,7732660.87,2018-11-30
建国门分社,建国门分社,19167733.69,2018-12-01
花市营业部,花市营业部,14416641.87,2018-12-01
劲松营业部,劲松营业部,12978805.99,2018-12-01
阜外营业部,阜外营业部,12301478.79,2018-12-01
王府井营业部,王府井营业部,9348611.23,2018-12-01
中关村大街第一营业部,中关村大街第一营业部,9028472.37,2018-12-01
营销中心大客户部,营销中心大客户部,8150879.92,2018-12-01
宣武门外营业部,宣武门外营业部,7903569.39,2018-12-01
北三环安贞桥门市部,北三环安贞桥门市部,7834149.08,2018-12-01
东城第一门市部,东城第一门市部,7732660.87,2018-12-01
建国门分社,建国门分社,19174031.69,2018-12-02
花市营业部,花市营业部,14440726.87,2018-12-02
劲松营业部,劲松营业部,13006463.99,2018-12-02
阜外营业部,阜外营业部,12301478.79,2018-12-02
王府井营业部,王府井营业部,9354531.23,2018-12-02
中关村大街第一营业部,中关村大街第一营业部,9028472.37,2018-12-02
营销中心大客户部,营销中心大客户部,8156379.92,2018-12-02
东城第一门市部,东城第一门市部,8007466.87,2018-12-02
宣武门外营业部,宣武门外营业部,7926844.39,2018-12-02
北三环安贞桥门市部,北三环安贞桥门市部,7834149.08,2018-12-02
建国门分社,建国门分社,19211907.69,2018-12-03
花市营业部,花市营业部,14489981.87,2018-12-03
劲松营业部,劲松营业部,13032306.99,2018-12-03
阜外营业部,阜外营业部,12328313.79,2018-12-03
王府井营业部,王府井营业部,9419340.23,2018-12-03
中关村大街第一营业部,中关村大街第一营业部,9047177.37,2018-12-03
营销中心大客户部,营销中心大客户部,8164339.92,2018-12-03
东城第一门市部,东城第一门市部,8007466.87,2018-12-03
宣武门外营业部,宣武门外营业部,7929313.39,2018-12-03
北三环安贞桥门市部,北三环安贞桥门市部,7834149.08,2018-12-03
建国门分社,建国门分社,19223269.69,2018-12-04
花市营业部,花市营业部,14505777.87,2018-12-04
劲松营业部,劲松营业部,13052004.99,2018-12-04
阜外营业部,阜外营业部,12358517.79,2018-12-04
王府井营业部,王府井营业部,9419340.23,2018-12-04
中关村大街第一营业部,中关村大街第一营业部,9047177.37,2018-12-04
营销中心大客户部,营销中心大客户部,8164339.92,2018-12-04
东城第一门市部,东城第一门市部,8071968.87,2018-12-04
宣武门外营业部,宣武门外营业部,7965126.39,2018-12-04
北三环安贞桥门市部,北三环安贞桥门市部,7834149.08,2018-12-04
建国门分社,建国门分社,19223269.69,2018-12-05
花市营业部,花市营业部,14642539.87,2018-12-05
劲松营业部,劲松营业部,13088485.99,2018-12-05
阜外营业部,阜外营业部,12383153.79,2018-12-05
王府井营业部,王府井营业部,9446737.23,2018-12-05
中关村大街第一营业部,中关村大街第一营业部,9062223.37,2018-12-05
营销中心大客户部,营销中心大客户部,8168444.92,2018-12-05
东城第一门市部,东城第一门市部,8074316.87,2018-12-05
宣武门外营业部,宣武门外营业部,8003807.39,2018-12-05
北三环安贞桥门市部,北三环安贞桥门市部,7844138.08,2018-12-05
建国门分社,建国门分社,19237297.69,2018-12-06
花市营业部,花市营业部,14678454.87,2018-12-06
劲松营业部,劲松营业部,13124437.99,2018-12-06
阜外营业部,阜外营业部,12634845.79,2018-12-06
王府井营业部,王府井营业部,9506326.23,2018-12-06
中关村大街第一营业部,中关村大街第一营业部,9065903.37,2018-12-06
营销中心大客户部,营销中心大客户部,8168444.92,2018-12-06
东城第一门市部,东城第一门市部,8074316.87,2018-12-06
宣武门外营业部,宣武门外营业部,8003807.39,2018-12-06
北三环安贞桥门市部,北三环安贞桥门市部,7844138.08,2018-12-06
建国门分社,建国门分社,19244667.69,2018-12-07
花市营业部,花市营业部,14855847.87,2018-12-07
劲松营业部,劲松营业部,13134995.99,2018-12-07
阜外营业部,阜外营业部,12687961.79,2018-12-07
王府井营业部,王府井营业部,9565388.75,2018-12-07
中关村大街第一营业部,中关村大街第一营业部,9065903.37,2018-12-07
营销中心大客户部,营销中心大客户部,8243433.92,2018-12-07
东城第一门市部,东城第一门市部,8074316.87,2018-12-07
宣武门外营业部,宣武门外营业部,8067679.89,2018-12-07
北三环安贞桥门市部,北三环安贞桥门市部,7855677.08,2018-12-07
建国门分社,建国门分社,19257507.69,2018-12-08
花市营业部,花市营业部,14984886.87,2018-12-08
劲松营业部,劲松营业部,13182742.99,2018-12-08
阜外营业部,阜外营业部,12745829.79,2018-12-08
王府井营业部,王府井营业部,9574228.75,2018-12-08
中关村大街第一营业部,中关村大街第一营业部,9116646.37,2018-12-08
营销中心大客户部,营销中心大客户部,8273883.92,2018-12-08
东城第一门市部,东城第一门市部,8094613.87,2018-12-08
宣武门外营业部,宣武门外营业部,8079791.89,2018-12-08
北三环安贞桥门市部,北三环安贞桥门市部,7855677.08,2018-12-08
建国门分社,建国门分社,19269441.69,2018-12-09
花市营业部,花市营业部,15044009.87,2018-12-09
劲松营业部,劲松营业部,13182742.99,2018-12-09
阜外营业部,阜外营业部,12787145.79,2018-12-09
王府井营业部,王府井营业部,9593936.75,2018-12-09
中关村大街第一营业部,中关村大街第一营业部,9338342.37,2018-12-09
营销中心大客户部,营销中心大客户部,8280675.42,2018-12-09
东城第一门市部,东城第一门市部,8094613.87,2018-12-09
宣武门外营业部,宣武门外营业部,8088090.89,2018-12-09
北三环安贞桥门市部,北三环安贞桥门市部,7859596.08,2018-12-09
建国门分社,建国门分社,19293665.69,2018-12-10
花市营业部,花市营业部,15091335.87,2018-12-10
劲松营业部,劲松营业部,13195177.99,2018-12-10
阜外营业部,阜外营业部,12896074.79,2018-12-10
王府井营业部,王府井营业部,9593936.75,2018-12-10
中关村大街第一营业部,中关村大街第一营业部,9338342.37,2018-12-10
营销中心大客户部,营销中心大客户部,8294093.42,2018-12-10
东城第一门市部,东城第一门市部,8094613.87,2018-12-10
宣武门外营业部,宣武门外营业部,8088090.89,2018-12-10
北三环安贞桥门市部,北三环安贞桥门市部,7903334.08,2018-12-10
建国门分社,建国门分社,19320344.69,2018-12-11
花市营业部,花市营业部,15117770.87,2018-12-11
劲松营业部,劲松营业部,13282160.99,2018-12-11
阜外营业部,阜外营业部,12900014.79,2018-12-11
王府井营业部,王府井营业部,9659066.75,2018-12-11
中关村大街第一营业部,中关村大街第一营业部,9338342.37,2018-12-11
营销中心大客户部,营销中心大客户部,8294093.42,2018-12-11
宣武门外营业部,宣武门外营业部,8107690.89,2018-12-11
东城第一门市部,东城第一门市部,8094613.87,2018-12-11
北三环安贞桥门市部,北三环安贞桥门市部,7903334.08,2018-12-11
建国门分社,建国门分社,19447616.69,2018-12-12
花市营业部,花市营业部,15157215.89,2018-12-12
劲松营业部,劲松营业部,13284404.99,2018-12-12
阜外营业部,阜外营业部,12932042.79,2018-12-12
王府井营业部,王府井营业部,9666804.75,2018-12-12
中关村大街第一营业部,中关村大街第一营业部,9338342.37,2018-12-12
营销中心大客户部,营销中心大客户部,8356120.42,2018-12-12
东城第一门市部,东城第一门市部,8122050.87,2018-12-12
宣武门外营业部,宣武门外营业部,8118586.89,2018-12-12
北三环安贞桥门市部,北三环安贞桥门市部,7909868.08,2018-12-12
建国门分社,建国门分社,19461425.69,2018-12-13
花市营业部,花市营业部,15187225.89,2018-12-13
劲松营业部,劲松营业部,13306282.99,2018-12-13
阜外营业部,阜外营业部,12932042.79,2018-12-13
王府井营业部,王府井营业部,9710336.75,2018-12-13
中关村大街第一营业部,中关村大街第一营业部,9338342.37,2018-12-13
营销中心大客户部,营销中心大客户部,8356120.42,2018-12-13
东城第一门市部,东城第一门市部,8343735.87,2018-12-13
宣武门外营业部,宣武门外营业部,8118586.89,2018-12-13
北三环安贞桥门市部,北三环安贞桥门市部,7909868.08,2018-12-13
建国门分社,建国门分社,19487254.69,2018-12-14
花市营业部,花市营业部,15227727.89,2018-12-14
劲松营业部,劲松营业部,13316590.99,2018-12-14
阜外营业部,阜外营业部,12963567.79,2018-12-14
王府井营业部,王府井营业部,9710336.75,2018-12-14
中关村大街第一营业部,中关村大街第一营业部,9338342.37,2018-12-14
东城第一门市部,东城第一门市部,8429703.87,2018-12-14
营销中心大客户部,营销中心大客户部,8402140.42,2018-12-14
宣武门外营业部,宣武门外营业部,8118586.89,2018-12-14
北三环安贞桥门市部,北三环安贞桥门市部,7937468.08,2018-12-14
建国门分社,建国门分社,19489242.69,2018-12-15
花市营业部,花市营业部,15233275.89,2018-12-15
劲松营业部,劲松营业部,13374480.99,2018-12-15
阜外营业部,阜外营业部,12984010.79,2018-12-15
王府井营业部,王府井营业部,9718058.75,2018-12-15
中关村大街第一营业部,中关村大街第一营业部,9338342.37,2018-12-15
东城第一门市部,东城第一门市部,8461404.87,2018-12-15
营销中心大客户部,营销中心大客户部,8402140.42,2018-12-15
宣武门外营业部,宣武门外营业部,8118586.89,2018-12-15
北三环安贞桥门市部,北三环安贞桥门市部,7937468.08,2018-12-15
建国门分社,建国门分社,19502587.69,2018-12-16
花市营业部,花市营业部,15389608.89,2018-12-16
劲松营业部,劲松营业部,13422475.99,2018-12-16
阜外营业部,阜外营业部,13003809.79,2018-12-16
王府井营业部,王府井营业部,9738011.75,2018-12-16
中关村大街第一营业部,中关村大街第一营业部,9502443.37,2018-12-16
东城第一门市部,东城第一门市部,8468564.87,2018-12-16
营销中心大客户部,营销中心大客户部,8402140.42,2018-12-16
宣武门外营业部,宣武门外营业部,8118586.89,2018-12-16
北三环安贞桥门市部,北三环安贞桥门市部,7954908.08,2018-12-16
建国门分社,建国门分社,19522314.69,2018-12-17
花市营业部,花市营业部,15407428.89,2018-12-17
劲松营业部,劲松营业部,13491117.99,2018-12-17
阜外营业部,阜外营业部,13085850.79,2018-12-17
王府井营业部,王府井营业部,9746131.75,2018-12-17
中关村大街第一营业部,中关村大街第一营业部,9502443.37,2018-12-17
东城第一门市部,东城第一门市部,8488123.87,2018-12-17
营销中心大客户部,营销中心大客户部,8405409.42,2018-12-17
宣武门外营业部,宣武门外营业部,8123062.89,2018-12-17
北三环安贞桥门市部,北三环安贞桥门市部,7954908.08,2018-12-17
建国门分社,建国门分社,19563219.69,2018-12-18
花市营业部,花市营业部,15444319.39,2018-12-18
劲松营业部,劲松营业部,13545594.99,2018-12-18
阜外营业部,阜外营业部,13105120.79,2018-12-18
王府井营业部,王府井营业部,9780442.75,2018-12-18
中关村大街第一营业部,中关村大街第一营业部,9507019.37,2018-12-18
东城第一门市部,东城第一门市部,8523940.87,2018-12-18
营销中心大客户部,营销中心大客户部,8423493.42,2018-12-18
宣武门外营业部,宣武门外营业部,8148619.89,2018-12-18
北三环安贞桥门市部,北三环安贞桥门市部,7958508.08,2018-12-18
建国门分社,建国门分社,19760732.69,2018-12-19
花市营业部,花市营业部,15611161.39,2018-12-19
劲松营业部,劲松营业部,13621937.99,2018-12-19
阜外营业部,阜外营业部,13131488.79,2018-12-19
王府井营业部,王府井营业部,9824976.75,2018-12-19
中关村大街第一营业部,中关村大街第一营业部,9507019.37,2018-12-19
东城第一门市部,东城第一门市部,8528277.87,2018-12-19
营销中心大客户部,营销中心大客户部,8444631.42,2018-12-19
宣武门外营业部,宣武门外营业部,8166699.89,2018-12-19
北三环安贞桥门市部,北三环安贞桥门市部,7980776.08,2018-12-19
建国门分社,建国门分社,19789294.69,2018-12-20
花市营业部,花市营业部,15616134.39,2018-12-20
劲松营业部,劲松营业部,13702142.99,2018-12-20
阜外营业部,阜外营业部,13131488.79,2018-12-20
王府井营业部,王府井营业部,9836379.75,2018-12-20
中关村大街第一营业部,中关村大街第一营业部,9508372.37,2018-12-20
东城第一门市部,东城第一门市部,8545610.87,2018-12-20
营销中心大客户部,营销中心大客户部,8468500.42,2018-12-20
宣武门外营业部,宣武门外营业部,8182225.39,2018-12-20
北三环安贞桥门市部,北三环安贞桥门市部,7980776.08,2018-12-20
建国门分社,建国门分社,19911814.69,2018-12-21
花市营业部,花市营业部,15671015.39,2018-12-21
劲松营业部,劲松营业部,13736308.99,2018-12-21
阜外营业部,阜外营业部,13158736.79,2018-12-21
王府井营业部,王府井营业部,9845784.75,2018-12-21
中关村大街第一营业部,中关村大街第一营业部,9514900.37,2018-12-21
东城第一门市部,东城第一门市部,8623231.87,2018-12-21
营销中心大客户部,营销中心大客户部,8470570.42,2018-12-21
宣武门外营业部,宣武门外营业部,8218264.39,2018-12-21
北三环安贞桥门市部,北三环安贞桥门市部,8027024.08,2018-12-21
建国门分社,建国门分社,19949837.69,2018-12-22
花市营业部,花市营业部,15731598.39,2018-12-22
劲松营业部,劲松营业部,13754184.99,2018-12-22
阜外营业部,阜外营业部,13158736.79,2018-12-22
王府井营业部,王府井营业部,9875236.75,2018-12-22
中关村大街第一营业部,中关村大街第一营业部,9514900.37,2018-12-22
东城第一门市部,东城第一门市部,8638812.87,2018-12-22
营销中心大客户部,营销中心大客户部,8485074.42,2018-12-22
宣武门外营业部,宣武门外营业部,8267182.39,2018-12-22
北三环安贞桥门市部,北三环安贞桥门市部,8034069.08,2018-12-22
建国门分社,建国门分社,19964425.69,2018-12-23
花市营业部,花市营业部,15752912.39,2018-12-23
劲松营业部,劲松营业部,13767432.99,2018-12-23
阜外营业部,阜外营业部,13187555.79,2018-12-23
王府井营业部,王府井营业部,9894914.75,2018-12-23
中关村大街第一营业部,中关村大街第一营业部,9514900.37,2018-12-23
东城第一门市部,东城第一门市部,8642772.87,2018-12-23
营销中心大客户部,营销中心大客户部,8491412.42,2018-12-23
宣武门外营业部,宣武门外营业部,8276120.39,2018-12-23
北三环安贞桥门市部,北三环安贞桥门市部,8048909.08,2018-12-23
建国门分社,建国门分社,20012963.69,2018-12-24
花市营业部,花市营业部,15855343.39,2018-12-24
劲松营业部,劲松营业部,13845214.02,2018-12-24
阜外营业部,阜外营业部,13187555.79,2018-12-24
王府井营业部,王府井营业部,9933187.75,2018-12-24
中关村大街第一营业部,中关村大街第一营业部,9514900.37,2018-12-24
东城第一门市部,东城第一门市部,8775429.87,2018-12-24
营销中心大客户部,营销中心大客户部,8491412.42,2018-12-24
宣武门外营业部,宣武门外营业部,8310344.39,2018-12-24
北三环安贞桥门市部,北三环安贞桥门市部,8106456.08,2018-12-24
建国门分社,建国门分社,20015510.69,2018-12-25
花市营业部,花市营业部,15913224.39,2018-12-25
劲松营业部,劲松营业部,13866261.02,2018-12-25
阜外营业部,阜外营业部,13187555.79,2018-12-25
王府井营业部,王府井营业部,9945027.75,2018-12-25
中关村大街第一营业部,中关村大街第一营业部,9514900.37,2018-12-25
