name,type,value,date
美华之旅,美华之旅,6266387.22,2018-11-29
朋乐假期,朋乐假期,5668145.98,2018-11-29
全景旅游,全景旅游,35768552.60,2018-11-30
优耐德,优耐德,29530318.94,2018-11-30
九州风行,九州风行,14217247.13,2018-11-30
五洲行,五洲行,11787900.51,2018-11-30
寰宇风情,寰宇风情,9563775.70,2018-11-30
奇幻九州,奇幻九州,9115923.00,2018-11-30
翔龙万里行,翔龙万里行,6498909.12,2018-11-30
领先旅游,领先旅游,6478265.20,2018-11-30
美华之旅,美华之旅,6266387.22,2018-11-30
朋乐假期,朋乐假期,5668145.98,2018-11-30
全景旅游,全景旅游,35888486.60,2018-12-01
优耐德,优耐德,29559709.06,2018-12-01
九州风行,九州风行,14230313.15,2018-12-01
五洲行,五洲行,11787900.51,2018-12-01
寰宇风情,寰宇风情,9563775.70,2018-12-01
奇幻九州,奇幻九州,9115923.00,2018-12-01
翔龙万里行,翔龙万里行,6507065.12,2018-12-01
领先旅游,领先旅游,6478265.20,2018-12-01
美华之旅,美华之旅,6266387.22,2018-12-01
朋乐假期,朋乐假期,5668145.98,2018-12-01
全景旅游,全景旅游,35992821.60,2018-12-02
优耐德,优耐德,29813751.10,2018-12-02
九州风行,九州风行,14230313.15,2018-12-02
五洲行,五洲行,11787900.51,2018-12-02
寰宇风情,寰宇风情,9568525.70,2018-12-02
奇幻九州,奇幻九州,9115923.00,2018-12-02
翔龙万里行,翔龙万里行,6567039.62,2018-12-02
领先旅游,领先旅游,6478265.20,2018-12-02
美华之旅,美华之旅,6266387.22,2018-12-02
朋乐假期,朋乐假期,5668145.98,2018-12-02
全景旅游,全景旅游,36091680.60,2018-12-03
优耐德,优耐德,29911935.10,2018-12-03
九州风行,九州风行,14230313.15,2018-12-03
五洲行,五洲行,11787900.51,2018-12-03
寰宇风情,寰宇风情,9572323.70,2018-12-03
奇幻九州,奇幻九州,9115923.00,2018-12-03
翔龙万里行,翔龙万里行,6596080.62,2018-12-03
领先旅游,领先旅游,6478265.20,2018-12-03
美华之旅,美华之旅,6266387.22,2018-12-03
朋乐假期,朋乐假期,5678895.98,2018-12-03
全景旅游,全景旅游,36216199.66,2018-12-04
优耐德,优耐德,29940544.24,2018-12-04
九州风行,九州风行,14236449.17,2018-12-04
五洲行,五洲行,11811880.53,2018-12-04
寰宇风情,寰宇风情,9621518.70,2018-12-04
奇幻九州,奇幻九州,9115923.00,2018-12-04
翔龙万里行,翔龙万里行,6596080.62,2018-12-04
领先旅游,领先旅游,6478265.20,2018-12-04
美华之旅,美华之旅,6266387.22,2018-12-04
朋乐假期,朋乐假期,5686616.98,2018-12-04
全景旅游,全景旅游,36250307.66,2018-12-05
优耐德,优耐德,29984402.96,2018-12-05
九州风行,九州风行,14358993.33,2018-12-05
五洲行,五洲行,11826816.64,2018-12-05
寰宇风情,寰宇风情,9621518.70,2018-12-05
奇幻九州,奇幻九州,9115923.00,2018-12-05
翔龙万里行,翔龙万里行,6667230.09,2018-12-05
领先旅游,领先旅游,6478265.20,2018-12-05
美华之旅,美华之旅,6266387.22,2018-12-05
朋乐假期,朋乐假期,5686616.98,2018-12-05
全景旅游,全景旅游,36287581.66,2018-12-06
优耐德,优耐德,29990281.00,2018-12-06
九州风行,九州风行,14368691.35,2018-12-06
五洲行,五洲行,11826816.64,2018-12-06
寰宇风情,寰宇风情,9872713.40,2018-12-06
奇幻九州,奇幻九州,9115923.00,2018-12-06
翔龙万里行,翔龙万里行,6670515.10,2018-12-06
领先旅游,领先旅游,6478265.20,2018-12-06
美华之旅,美华之旅,6266387.22,2018-12-06
朋乐假期,朋乐假期,5691228.98,2018-12-06
全景旅游,全景旅游,36387163.66,2018-12-07
优耐德,优耐德,30006926.10,2018-12-07
九州风行,九州风行,14376409.37,2018-12-07
五洲行,五洲行,11882878.70,2018-12-07
寰宇风情,寰宇风情,9920623.00,2018-12-07
奇幻九州,奇幻九州,9115923.00,2018-12-07
翔龙万里行,翔龙万里行,6670515.10,2018-12-07
领先旅游,领先旅游,6478265.20,2018-12-07
美华之旅,美华之旅,6266387.22,2018-12-07
朋乐假期,朋乐假期,5691228.98,2018-12-07
全景旅游,全景旅游,36456602.68,2018-12-08
优耐德,优耐德,30091852.90,2018-12-08
九州风行,九州风行,14405705.45,2018-12-08
五洲行,五洲行,11882878.70,2018-12-08
寰宇风情,寰宇风情,9982941.90,2018-12-08
奇幻九州,奇幻九州,9115923.00,2018-12-08
翔龙万里行,翔龙万里行,6670515.10,2018-12-08
领先旅游,领先旅游,6533088.40,2018-12-08
美华之旅,美华之旅,6266387.22,2018-12-08
朋乐假期,朋乐假期,5737761.18,2018-12-08
全景旅游,全景旅游,36497246.68,2018-12-09
优耐德,优耐德,30185856.78,2018-12-09
九州风行,九州风行,14405705.45,2018-12-09
五洲行,五洲行,12048436.75,2018-12-09
寰宇风情,寰宇风情,10125672.04,2018-12-09
奇幻九州,奇幻九州,9115923.00,2018-12-09
翔龙万里行,翔龙万里行,6678273.12,2018-12-09
领先旅游,领先旅游,6561796.40,2018-12-09
美华之旅,美华之旅,6266387.22,2018-12-09
朋乐假期,朋乐假期,5744452.18,2018-12-09
全景旅游,全景旅游,36517794.69,2018-12-10
优耐德,优耐德,30219500.10,2018-12-10
九州风行,九州风行,14405705.45,2018-12-10
五洲行,五洲行,12104551.84,2018-12-10
寰宇风情,寰宇风情,10125672.04,2018-12-10
奇幻九州,奇幻九州,9121215.00,2018-12-10
翔龙万里行,翔龙万里行,6701781.62,2018-12-10
领先旅游,领先旅游,6561796.40,2018-12-10
美华之旅,美华之旅,6266387.22,2018-12-10
朋乐假期,朋乐假期,5801184.18,2018-12-10
全景旅游,全景旅游,36599874.69,2018-12-11
优耐德,优耐德,30244682.14,2018-12-11
九州风行,九州风行,14576443.82,2018-12-11
五洲行,五洲行,12104551.84,2018-12-11
寰宇风情,寰宇风情,10155367.24,2018-12-11
奇幻九州,奇幻九州,9121215.00,2018-12-11
翔龙万里行,翔龙万里行,6741475.18,2018-12-11
领先旅游,领先旅游,6561796.40,2018-12-11
美华之旅,美华之旅,6266387.22,2018-12-11
朋乐假期,朋乐假期,5832246.18,2018-12-11
全景旅游,全景旅游,36772791.71,2018-12-12
优耐德,优耐德,30271111.16,2018-12-12
九州风行,九州风行,14582085.83,2018-12-12
五洲行,五洲行,12134081.90,2018-12-12
寰宇风情,寰宇风情,10158373.24,2018-12-12
奇幻九州,奇幻九州,9121215.00,2018-12-12
翔龙万里行,翔龙万里行,6741475.18,2018-12-12
领先旅游,领先旅游,6561796.40,2018-12-12
美华之旅,美华之旅,6266387.22,2018-12-12
朋乐假期,朋乐假期,5841281.18,2018-12-12
全景旅游,全景旅游,36887990.75,2018-12-13
优耐德,优耐德,30322219.26,2018-12-13
九州风行,九州风行,14629197.87,2018-12-13
五洲行,五洲行,12143621.92,2018-12-13
寰宇风情,寰宇风情,10158373.24,2018-12-13
奇幻九州,奇幻九州,9121215.00,2018-12-13
翔龙万里行,翔龙万里行,6741475.18,2018-12-13
领先旅游,领先旅游,6561796.40,2018-12-13
美华之旅,美华之旅,6266387.22,2018-12-13
朋乐假期,朋乐假期,5853612.18,2018-12-13
全景旅游,全景旅游,36907963.75,2018-12-14
优耐德,优耐德,30419875.86,2018-12-14
九州风行,九州风行,14629197.87,2018-12-14
五洲行,五洲行,12260339.71,2018-12-14
寰宇风情,寰宇风情,10241819.04,2018-12-14
奇幻九州,奇幻九州,9121215.00,2018-12-14
翔龙万里行,翔龙万里行,6791892.25,2018-12-14
领先旅游,领先旅游,6617542.40,2018-12-14
美华之旅,美华之旅,6266387.22,2018-12-14
朋乐假期,朋乐假期,5867984.18,2018-12-14
全景旅游,全景旅游,36925458.75,2018-12-15
优耐德,优耐德,30500752.20,2018-12-15
九州风行,九州风行,14664042.90,2018-12-15
五洲行,五洲行,12267305.71,2018-12-15
寰宇风情,寰宇风情,10241819.04,2018-12-15
奇幻九州,奇幻九州,9121215.00,2018-12-15
翔龙万里行,翔龙万里行,6791892.25,2018-12-15
领先旅游,领先旅游,6658426.40,2018-12-15
美华之旅,美华之旅,6266387.22,2018-12-15
朋乐假期,朋乐假期,5875101.78,2018-12-15
全景旅游,全景旅游,37128585.75,2018-12-16
优耐德,优耐德,30574989.88,2018-12-16
九州风行,九州风行,14664042.90,2018-12-16
五洲行,五洲行,12299931.12,2018-12-16
寰宇风情,寰宇风情,10241819.04,2018-12-16
奇幻九州,奇幻九州,9121215.00,2018-12-16
翔龙万里行,翔龙万里行,6815166.31,2018-12-16
领先旅游,领先旅游,6658426.40,2018-12-16
美华之旅,美华之旅,6266387.22,2018-12-16
朋乐假期,朋乐假期,5884237.78,2018-12-16
全景旅游,全景旅游,37148678.75,2018-12-17
优耐德,优耐德,30600069.88,2018-12-17
九州风行,九州风行,14664042.90,2018-12-17
五洲行,五洲行,12299931.12,2018-12-17
寰宇风情,寰宇风情,10241819.04,2018-12-17
奇幻九州,奇幻九州,9123763.00,2018-12-17
翔龙万里行,翔龙万里行,6850101.16,2018-12-17
领先旅游,领先旅游,6658426.40,2018-12-17
美华之旅,美华之旅,6266387.22,2018-12-17
朋乐假期,朋乐假期,5902341.18,2018-12-17
全景旅游,全景旅游,37261114.75,2018-12-18
优耐德,优耐德,30769077.16,2018-12-18
九州风行,九州风行,14729684.02,2018-12-18
五洲行,五洲行,12299931.12,2018-12-18
寰宇风情,寰宇风情,10241819.04,2018-12-18
奇幻九州,奇幻九州,9123763.00,2018-12-18
翔龙万里行,翔龙万里行,6931164.25,2018-12-18
领先旅游,领先旅游,6658426.40,2018-12-18
美华之旅,美华之旅,6317402.25,2018-12-18
朋乐假期,朋乐假期,5910447.18,2018-12-18
全景旅游,全景旅游,37315134.75,2018-12-19
优耐德,优耐德,30885265.24,2018-12-19
九州风行,九州风行,14795906.07,2018-12-19
五洲行,五洲行,12314383.52,2018-12-19
寰宇风情,寰宇风情,10265613.04,2018-12-19
奇幻九州,奇幻九州,9123763.00,2018-12-19
翔龙万里行,翔龙万里行,6963074.29,2018-12-19
领先旅游,领先旅游,6658426.40,2018-12-19
美华之旅,美华之旅,6317402.25,2018-12-19
朋乐假期,朋乐假期,5910447.18,2018-12-19
全景旅游,全景旅游,37392371.75,2018-12-20
优耐德,优耐德,31101895.44,2018-12-20
九州风行,九州风行,14807483.10,2018-12-20
五洲行,五洲行,12314383.52,2018-12-20
寰宇风情,寰宇风情,10278441.24,2018-12-20
奇幻九州,奇幻九州,9123763.00,2018-12-20
翔龙万里行,翔龙万里行,7087809.29,2018-12-20
领先旅游,领先旅游,6658426.40,2018-12-20
美华之旅,美华之旅,6317402.25,2018-12-20
朋乐假期,朋乐假期,5939983.18,2018-12-20
全景旅游,全景旅游,37392371.75,2018-12-21
优耐德,优耐德,31166953.48,2018-12-21
九州风行,九州风行,14807483.10,2018-12-21
五洲行,五洲行,12342284.06,2018-12-21
寰宇风情,寰宇风情,10321500.87,2018-12-21
奇幻九州,奇幻九州,9123763.00,2018-12-21
翔龙万里行,翔龙万里行,7095727.69,2018-12-21
领先旅游,领先旅游,6658426.40,2018-12-21
美华之旅,美华之旅,6317402.25,2018-12-21
朋乐假期,朋乐假期,5952544.18,2018-12-21
全景旅游,全景旅游,37433063.75,2018-12-22
优耐德,优耐德,31359906.32,2018-12-22
九州风行,九州风行,14824524.13,2018-12-22
五洲行,五洲行,12382079.06,2018-12-22
寰宇风情,寰宇风情,10328119.01,2018-12-22
奇幻九州,奇幻九州,9123763.00,2018-12-22
翔龙万里行,翔龙万里行,7120069.75,2018-12-22
领先旅游,领先旅游,6658426.40,2018-12-22
美华之旅,美华之旅,6317402.25,2018-12-22
朋乐假期,朋乐假期,5962089.38,2018-12-22
全景旅游,全景旅游,37545039.75,2018-12-23
优耐德,优耐德,31389162.42,2018-12-23
九州风行,九州风行,14824524.13,2018-12-23
五洲行,五洲行,12382079.06,2018-12-23
寰宇风情,寰宇风情,10334689.03,2018-12-23
奇幻九州,奇幻九州,9123763.00,2018-12-23
翔龙万里行,翔龙万里行,7131353.35,2018-12-23
领先旅游,领先旅游,6658426.40,2018-12-23
美华之旅,美华之旅,6317402.25,2018-12-23
朋乐假期,朋乐假期,5962089.38,2018-12-23
全景旅游,全景旅游,37646302.75,2018-12-24
优耐德,优耐德,31440681.88,2018-12-24
九州风行,九州风行,14824524.13,2018-12-24
五洲行,五洲行,12382079.06,2018-12-24
寰宇风情,寰宇风情,10334689.03,2018-12-24
奇幻九州,奇幻九州,9123763.00,2018-12-24
翔龙万里行,翔龙万里行,7288674.15,2018-12-24
领先旅游,领先旅游,6658426.40,2018-12-24
美华之旅,美华之旅,6317402.25,2018-12-24
朋乐假期,朋乐假期,6152888.38,2018-12-24
全景旅游,全景旅游,37697378.75,2018-12-25
优耐德,优耐德,31515336.20,2018-12-25
九州风行,九州风行,14885320.27,2018-12-25
五洲行,五洲行,12382079.06,2018-12-25
寰宇风情,寰宇风情,10349977.05,2018-12-25
奇幻九州,奇幻九州,9123763.00,2018-12-25
翔龙万里行,翔龙万里行,7298374.55,2018-12-25
领先旅游,领先旅游,6658426.40,2018-12-25
美华之旅,美华之旅,6317402.25,2018-12-25
朋乐假期,朋乐假期,6158017.78,2018-12-25
全景旅游,全景旅游,37865448.75,2018-12-26
优耐德,优耐德,31522976.20,2018-12-26
九州风行,九州风行,14960521.86,2018-12-26
五洲行,五洲行,12452359.20,2018-12-26
寰宇风情,寰宇风情,10349977.05,2018-12-26
奇幻九州,奇幻九州,9123763.00,2018-12-26
翔龙万里行,翔龙万里行,7314012.57,2018-12-26
领先旅游,领先旅游,6658426.40,2018-12-26
美华之旅,美华之旅,6317402.25,2018-12-26
朋乐假期,朋乐假期,6158017.78,2018-12-26
全景旅游,全景旅游,37905539.75,2018-12-27
优耐德,优耐德,31712471.52,2018-12-27
九州风行,九州风行,14970616.86,2018-12-27
五洲行,五洲行,12458764.43,2018-12-27
寰宇风情,寰宇风情,10356745.05,2018-12-27
奇幻九州,奇幻九州,9123763.00,2018-12-27
翔龙万里行,翔龙万里行,7370335.36,2018-12-27
领先旅游,领先旅游,6658426.40,2018-12-27
美华之旅,美华之旅,6317402.25,2018-12-27
朋乐假期,朋乐假期,6163223.78,2018-12-27
全景旅游,全景旅游,37953537.75,2018-12-28
优耐德,优耐德,31819099.56,2018-12-28
九州风行,九州风行,15000704.91,2018-12-28
五洲行,五洲行,12473202.57,2018-12-28
寰宇风情,寰宇风情,10420270.45,2018-12-28
奇幻九州,奇幻九州,9123763.00,2018-12-28
翔龙万里行,翔龙万里行,7394562.61,2018-12-28
领先旅游,领先旅游,6658426.40,2018-12-28
美华之旅,美华之旅,6317402.25,2018-12-28
朋乐假期,朋乐假期,6171538.78,2018-12-28
全景旅游,全景旅游,37957336.75,2018-12-29
优耐德,优耐德,31855269.56,2018-12-29
九州风行,九州风行,15008136.92,2018-12-29
五洲行,五洲行,12473202.57,2018-12-29
寰宇风情,寰宇风情,10420270.45,2018-12-29
奇幻九州,奇幻九州,9123763.00,2018-12-29
翔龙万里行,翔龙万里行,7407152.02,2018-12-29
领先旅游,领先旅游,6658426.40,2018-12-29
美华之旅,美华之旅,6317402.25,2018-12-29
朋乐假期,朋乐假期,6182812.78,2018-12-29
全景旅游,全景旅游,37982234.75,2018-12-30
优耐德,优耐德,31958950.56,2018-12-30
九州风行,九州风行,15008136.92,2018-12-30
五洲行,五洲行,12477556.97,2018-12-30
寰宇风情,寰宇风情,10451854.47,2018-12-30
奇幻九州,奇幻九州,9123763.00,2018-12-30
翔龙万里行,翔龙万里行,7443075.09,2018-12-30
领先旅游,领先旅游,6658426.40,2018-12-30
美华之旅,美华之旅,6317402.25,2018-12-30
朋乐假期,朋乐假期,6219867.58,2018-12-30
全景旅游,全景旅游,38059688.78,2018-12-31
优耐德,优耐德,31979620.60,2018-12-31
九州风行,九州风行,15008136.92,2018-12-31
五洲行,五洲行,12486502.99,2018-12-31
寰宇风情,寰宇风情,10521107.10,2018-12-31
奇幻九州,奇幻九州,9123763.00,2018-12-31
翔龙万里行,翔龙万里行,7461089.89,2018-12-31
领先旅游,领先旅游,6658426.40,2018-12-31
美华之旅,美华之旅,6317402.25,2018-12-31
朋乐假期,朋乐假期,6237634.58,2018-12-31
